,ticket_id,fault_time,ticket_fm_nonfm,ticket_rca_result_dtl_code,root_cause_code,ticket_rca_type,ticket_type,root_cause_domain,root_cause_type,root_cause_instlocationa,root_cause_checka,root_cause_officea,root_cause_portz,root_cause_checkz,transcircuitseq,root_cause_equip_typez,root_cause_instlocationz,root_cause_sysnamez,root_cause_equip_typea,root_cause_sysnamea,root_cause_porta,root_cause_officez,ntt_label
2969,4572535,2021-02-14 16:29,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_TF,PowerFail,CNHSP0258    ,True,R02280,0,False,4770309,PTNTF,DJSGB1701    ,CN충청우정청-PTS-0101-01-01,PTNTFM1010,홍성홍북우체국-PTS-0101-01-01,S5-P3,R02127,TT
2970,4573529,2021-02-14 17:21,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNHSB0156    ,False,R02280,0,True,4730396,0,CNHSP0258    ,홍성홍북우체국-PTS-0101-01-01,PTNTFM3064,홍북R1-PTS-0207-07-01,S4-P1,R02280,TT
2971,4573529,2021-02-14 17:21,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNHSB0156    ,False,R02280,0,True,4730396,0,CNHSP0258    ,홍성홍북우체국-PTS-0101-01-01,PTNTFM3064,홍북R1-PTS-0207-07-01,S4-P1,R02280,TT
2972,4575254,2021-02-14 18:38,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,JNSCB0530    ,False,R02700,0,True,0,0,0,0,PTNTFM1010,JNSC별량우체국-PTS-1111-02-01,PSUA,0,TT
2973,4575254,2021-02-14 18:38,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,JNSCB0530    ,False,R02700,0,True,0,0,0,0,PTNTFM1010,JNSC별량우체국-PTS-1111-02-01,PSUA,0,TT
2974,4579022,2021-02-14 23:32,FM,고객 장비 전원 입력 장애,NNI,0,RT,PTN_TO_NK,PowerFail,JBBAB0281    ,True,R03317,0,False,4273142,PTN3HALU,JBBAB0001    ,부안-PTS-0303-01-01,PTN5CALU,JB부안선거관리-PTS-JB-BUAN,r1sr1sl2/ETHLocPort#8#1,R03317,TT
2975,4581659,2021-02-15 1:51,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,ICNDB0229    ,False,R00515,0,True,0,0,0,0,PTNTFM1010,인천교통공사-PTS-0101-01-01,PSUA,0,NTT
2976,4581659,2021-02-15 1:51,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,ICNDB0229    ,False,R00515,0,True,0,0,0,0,PTNTFM1010,인천교통공사-PTS-0101-01-01,PSUA,0,NTT
2977,4586813,2021-02-15 7:11,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_TF,PowerFail,GGHSB9C65    ,True,R00626,0,False,4816717,PTNTF,GGSXB1396    ,GG경인우정청AA-PTS-0101-02-02,PTNTFM1010,GG동탄4동우체국전산실-PTS-0101-01-02,S5-P2,R00461,TT
2978,4587774,2021-02-15 8:09,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_TF,PowerFail,JNJSB0361    ,True,R02986,0,False,4745228,PTNTF,GJSGB0399    ,JNSM전남우정청-PTS-2003-01-01,PTNTFM1010,JNJS진원우체국-PTS-0101-01-01,S5-P1,R02600,TT
2979,4587927,2021-02-15 8:18,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_TF,PowerFail,JNYSB1782    ,True,R02897,0,False,4816274,PTNTF,GJSGB0399    ,JNSM전남우정청-PTS-2003-01-01,PTNTFM1010,JNYC선원동우체국-PTS-0101-01-01,S5-P1,R02600,TT
2980,4588287,2021-02-15 8:37,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBCGB0182    ,True,R02414,0,False,0,0,0,0,PTNTFM3064,앙성R1-PTS-0303-02-01,MBU,0,TT
2981,4588315,2021-02-15 8:38,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_TF,PowerFail,SLSDB2631    ,True,R00421,0,False,4748603,PTNTF,SLJLB7752    ,SL서울체신청1B-PTS-0101-02-02,PTNTFM1010,SL이대우체국1k-PTS-0101-01-01,S5-P2,R00412,TT
2982,4588325,2021-02-15 8:38,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,JNJSB0275    ,False,R02986,0,True,0,0,0,0,PTNTFM1010,JNJC제75군사우체국-PTS-0101-01-01,PSUA,0,TT
2983,4588325,2021-02-15 8:38,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,JNJSB0275    ,False,R02986,0,True,0,0,0,0,PTNTFM1010,JNJC제75군사우체국-PTS-0101-01-01,PSUA,0,TT
2984,4588485,2021-02-15 8:45,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_TF,PowerFail,JBIMB0238    ,True,R03336,0,False,4728972,PTNTF,JBJJP0685    ,JB전북체신청-PTS-0103-02-02,PTNTFM1010,JB강진우체국-PTS-0101-01-01,S5-P2,R03154,TT
2985,4588506,2021-02-15 8:46,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_TF,PowerFail,SLSDB0388    ,True,R00421,0,False,4786507,PTNTF,SLJLB7752    ,SL서울체신청1B-PTS-0101-01-01,PTNTFM1010,SL신촌우체국1k-PTS-0101-01-01,S5-P2,R00412,TT
2986,4588640,2021-02-15 8:51,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_TF,PowerFail,GNHDB0447    ,True,R01295,0,False,4771861,PTNTF,BSYJB1370    ,BS우정청-PTS-0206-01-01,PTNTFM1010,BS악양우체국-PTS-0101-01-01,S5-P2,R00963,TT
2987,4588864,2021-02-15 9:04,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GNHDB0444    ,False,R01295,0,True,0,0,0,0,PTNTFM1010,BS금남우체국-PTS-0101-01-01,PSUA,0,TT
2988,4588864,2021-02-15 9:04,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GNHDB0444    ,False,R01295,0,True,0,0,0,0,PTNTFM1010,BS금남우체국-PTS-0101-01-01,PSUA,0,TT
2989,4589200,2021-02-15 9:22,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,JBIMB0258    ,False,R03336,0,True,0,0,0,0,PTNTFM1010,JBIM오수우체국-PTS-0101-01-01,PSUA,0,TT
2990,4589200,2021-02-15 9:22,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,JBIMB0258    ,False,R03336,0,True,0,0,0,0,PTNTFM1010,JBIM오수우체국-PTS-0101-01-01,PSUA,0,TT
2991,4589206,2021-02-15 9:22,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,JBIMB0085    ,False,R03336,0,True,4270483,0,JBIMB0150    ,JB임실군선거관리위원회정보실-PTS-JB-IMSIL,PTN160ALU,임실-PTS-0606-01-01,r1sr1sl18/ETHLocPort#20#1,R03336,TT
2992,4589206,2021-02-15 9:22,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,JBIMB0085    ,False,R03336,0,True,4270483,0,JBIMB0150    ,JB임실군선거관리위원회정보실-PTS-JB-IMSIL,PTN160ALU,임실-PTS-0606-01-01,r1sr1sl18/ETHLocPort#20#1,R03336,TT
2993,4589305,2021-02-15 9:25,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBUSB0384    ,False,R01929,0,True,0,0,0,0,PTNTFM1010,DG가음우체국-PTS-0101-01-01,PSUA,0,TT
2994,4589305,2021-02-15 9:25,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBUSB0384    ,False,R01929,0,True,0,0,0,0,PTNTFM1010,DG가음우체국-PTS-0101-01-01,PSUA,0,TT
2995,4589302,2021-02-15 9:26,FM,고객 장비 전원 입력 장애,NNI,0,RT,PTN_TO_TF,PowerFail,GBUSB0392    ,True,R01929,0,False,4754266,PTNTF,GBUSB0083    ,탑리R1-PTS-0307-04-01,PTNTFM1010,DG탑리우체국-PTS-0101-01-01,S1-P1,R01929,TT
2996,4590147,2021-02-15 10:14,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBBUP0142    ,False,R02509,0,True,0,0,0,0,PTNTFM1010,CB회인우체국-PTS-0101-01-01,PSUA,0,TT
2997,4590147,2021-02-15 10:14,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBBUP0142    ,False,R02509,0,True,0,0,0,0,PTNTFM1010,CB회인우체국-PTS-0101-01-01,PSUA,0,TT
2998,4590206,2021-02-15 10:16,FM,고객 장비 전원 입력 장애,NNI,0,RT,PTN_TO_TF,PowerFail,CBGSB0067    ,True,R02564,0,False,4797029,PTNTF,CBGSB0002    ,괴산-PTS-0511-01-01,PTNTFM3064,연풍R1-PTS-0207-01-01,S2-P1,R02564,TT
2999,4592370,2021-02-15 11:57,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,WSJGB0159    ,True,R01026,0,False,0,OADM1HLT,0,0,PTN320ALU,울산중-PTS-0721-02-02,0,0,TT
3000,4592371,2021-02-15 11:57,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,WSJGB0159    ,False,R01026,0,True,4380544,0,WSNGB4864    ,달성빌딩지상_3울산청소년비행예방센터-PTS-KIMHAE-A5305,PTN320ALU,울산중-PTS-0721-01-01,r1sr1sl16/ETHLocPort#14#1,R01112,TT
3001,4592371,2021-02-15 11:57,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,WSJGB0159    ,False,R01026,0,True,4380544,0,WSNGB4864    ,달성빌딩지상_3울산청소년비행예방센터-PTS-KIMHAE-A5305,PTN320ALU,울산중-PTS-0721-01-01,r1sr1sl16/ETHLocPort#14#1,R01112,TT
3002,4592431,2021-02-15 12:00,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,WSJGB0159    ,False,R01026,0,True,4548392,0,WSNGB3766    ,달성빌딩지상_2법무부-PTS-DAEGU-B5306,PTN320ALU,울산중-PTS-0721-02-02,r1sr1sl17/ETHLocPort#3#1,R01112,TT
3003,4592431,2021-02-15 12:00,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,WSJGB0159    ,False,R01026,0,True,4548392,0,WSNGB3766    ,달성빌딩지상_2법무부-PTS-DAEGU-B5306,PTN320ALU,울산중-PTS-0721-02-02,r1sr1sl17/ETHLocPort#3#1,R01112,TT
3004,4592577,2021-02-15 12:09,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBLB0046    ,False,R02314,0,True,4718891,0,CNBLB0746    ,보령성주우체국-PTS-0101-01-01,PTNTFM3064,성주R1-PTS-0110-05-01,S3-P1,R02314,NTT
3005,4592577,2021-02-15 12:09,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBLB0046    ,False,R02314,0,True,4718891,0,CNBLB0746    ,보령성주우체국-PTS-0101-01-01,PTNTFM3064,성주R1-PTS-0110-05-01,S3-P1,R02314,NTT
3006,4593648,2021-02-15 13:15,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,JBBAB0086    ,False,R03317,0,True,4771117,0,JBBAB0096    ,JB위도우체국-PTS-0101-01-01,PTNTFM1010,위도R1-PTS-0103-04-01,S1-P1,R03317,TT
3007,4593648,2021-02-15 13:15,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,JBBAB0086    ,False,R03317,0,True,4771117,0,JBBAB0096    ,JB위도우체국-PTS-0101-01-01,PTNTFM1010,위도R1-PTS-0103-04-01,S1-P1,R03317,TT
3008,4594779,2021-02-15 14:09,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_TF,PowerFail,GJBGP0469    ,True,R02604,0,False,4734748,PTNTF,GJSGB0399    ,JNSM전남우정청-PTS-2003-02-02,PTNTFM1010,JNBK운암동우체국-PTS-0101-01-01,S5-P2,R02600,TT
3009,4595459,2021-02-15 14:42,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,ICBPB2364    ,False,R00495,0,True,0,0,0,0,PTNTFM1010,GG삼산동우체국-PTS-0101-01-01,PSUA,0,TT
3010,4595459,2021-02-15 14:42,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,ICBPB2364    ,False,R00495,0,True,0,0,0,0,PTNTFM1010,GG삼산동우체국-PTS-0101-01-01,PSUA,0,TT
3011,4595529,2021-02-15 14:45,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,WSJGB0159    ,False,R01026,0,True,4548391,0,WSNGB3766    ,달성빌딩지상_2법무부-PTS-DAEGU-B5306,PTN320ALU,울산중-PTS-0721-02-02,r1sr1sl16/ETHLocPort#3#1,R01112,TT
3012,4595529,2021-02-15 14:45,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,WSJGB0159    ,False,R01026,0,True,4548391,0,WSNGB3766    ,달성빌딩지상_2법무부-PTS-DAEGU-B5306,PTN320ALU,울산중-PTS-0721-02-02,r1sr1sl16/ETHLocPort#3#1,R01112,TT
3013,4598782,2021-02-15 17:05,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GGYGB0378    ,True,R00474,0,False,0,0,0,0,PTNTFM5480,수지-PTS-0508-01-01,BLANK,0,TT
3014,4599920,2021-02-15 18:03,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBYB0145    ,False,R02217,0,True,4730436,0,CNBYB0190    ,부여양화우체국-PTS-0101-01-01,PTNTFM3064,입포R1-PTS-0205-08-01,S4-P1,R02217,NTT
3015,4599920,2021-02-15 18:03,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBYB0145    ,False,R02217,0,True,4730436,0,CNBYB0190    ,부여양화우체국-PTS-0101-01-01,PTNTFM3064,입포R1-PTS-0205-08-01,S4-P1,R02217,NTT
3016,4599860,2021-02-15 17:59,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,DJSGB8357    ,False,R02127,0,True,4866549,0,DJSGB0465    ,CN서대7A환-PTS-DJGS-0160,PTN320ALU,둔산중-PTS-0110-01-01,r1sr1sl14/ETHLocPort#15#1,R02120,TT
3017,4599860,2021-02-15 17:59,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,DJSGB8357    ,False,R02127,0,True,4866549,0,DJSGB0465    ,CN서대7A환-PTS-DJGS-0160,PTN320ALU,둔산중-PTS-0110-01-01,r1sr1sl14/ETHLocPort#15#1,R02120,TT
3018,4599904,2021-02-15 18:04,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNGJB0185    ,True,R02153,0,False,0,0,0,0,PTNTFM3064,의당R1-PTS-0101-01-01,MBU,0,NTT
3019,4599908,2021-02-15 18:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBJCB0104    ,False,R02442,0,True,4711607,0,CBJCP0313    ,CB한수우체국-PTS-0101-01-01,PTNTFM3064,한수R1-PTS-0201-03-03,S4-P12,R02442,NTT
3020,4599908,2021-02-15 18:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBJCB0104    ,False,R02442,0,True,4711607,0,CBJCP0313    ,CB한수우체국-PTS-0101-01-01,PTNTFM3064,한수R1-PTS-0201-03-03,S4-P12,R02442,NTT
3021,4599909,2021-02-15 18:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBJNB0098    ,False,R02524,0,True,4800702,0,CBJNB0120    ,CB이월우체-PTS-0101-01-01,PTNTFM3064,이월R1-PTS-0207-03-03,S3-P12,R02524,NTT
3022,4599909,2021-02-15 18:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBJNB0098    ,False,R02524,0,True,4800702,0,CBJNB0120    ,CB이월우체-PTS-0101-01-01,PTNTFM3064,이월R1-PTS-0207-03-03,S3-P12,R02524,NTT
3023,4599910,2021-02-15 18:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNASB0395    ,False,R02192,0,True,4730131,0,CNASB1824    ,탕정우체국-PTS-0101-01-01,PTNTFM3064,탕정R1-PTS-0701-03-01,S4-P1,R02192,NTT
3024,4599910,2021-02-15 18:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNASB0395    ,False,R02192,0,True,4730131,0,CNASB1824    ,탕정우체국-PTS-0101-01-01,PTNTFM3064,탕정R1-PTS-0701-03-01,S4-P1,R02192,NTT
3025,4599919,2021-02-15 18:03,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNYSB0145    ,True,R02251,0,False,0,0,0,0,PTNTFM3064,신례R1-PTS-0211-02-01,MBU,0,NTT
3026,4599936,2021-02-15 18:03,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNGJ04281    ,False,R02153,0,True,4771765,0,CNGJB1254    ,정안우체국사무실-PTS-0101-01-01,PTNTFM3064,광정R1-PTS-0205-01-01,S4-P1,R02153,NTT
3027,4599936,2021-02-15 18:03,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNGJ04281    ,False,R02153,0,True,4771765,0,CNGJB1254    ,정안우체국사무실-PTS-0101-01-01,PTNTFM3064,광정R1-PTS-0205-01-01,S4-P1,R02153,NTT
3028,4599941,2021-02-15 18:03,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBJNB0001    ,False,R02524,0,True,4799792,0,CBJNP0275    ,CB백곡우체국-PTS-0101-01-01,PTNTFM5480,진천-PTS-0504-01-01,S8-P35,R02524,NTT
3029,4599941,2021-02-15 18:03,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBJNB0001    ,False,R02524,0,True,4799792,0,CBJNP0275    ,CB백곡우체국-PTS-0101-01-01,PTNTFM5480,진천-PTS-0504-01-01,S8-P35,R02524,NTT
3030,4599953,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNYSB0001    ,False,R02251,0,True,4725585,0,CNYSP0198    ,예산신양우체국-PTS-0101-01-01,PTNTFM5480,예산-PTS-0914-01-01,S8-P36,R02251,NTT
3031,4599953,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNYSB0001    ,False,R02251,0,True,4725585,0,CNYSP0198    ,예산신양우체국-PTS-0101-01-01,PTNTFM5480,예산-PTS-0914-01-01,S8-P36,R02251,NTT
3032,4599965,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBCGB0182    ,False,R02414,0,True,4754303,0,CBCGP0071    ,CB앙성우체-PTS-0101-01-01,PTNTFM3064,앙성R1-PTS-0303-02-01,S4-P12,R02414,NTT
3033,4599965,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBCGB0182    ,False,R02414,0,True,4754303,0,CBCGP0071    ,CB앙성우체-PTS-0101-01-01,PTNTFM3064,앙성R1-PTS-0303-02-01,S4-P12,R02414,NTT
3034,4599967,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBUSB0002    ,False,R02494,0,True,4724200,0,CBUSP0267    ,CB소이우체국-PTS-0101-01-01,PTNTFM5480,음성-PTS-0703-01-01,S8-P38,R02494,NTT
3035,4599960,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBJNB0101    ,False,R02524,0,True,4800707,0,CBJNP0274    ,CB초평우체국-PTS-0101-01-01,PTNTFM3064,초평R1-PTS-0206-01-01,S3-P12,R02524,NTT
3036,4599960,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBJNB0101    ,False,R02524,0,True,4800707,0,CBJNP0274    ,CB초평우체국-PTS-0101-01-01,PTNTFM3064,초평R1-PTS-0206-01-01,S3-P12,R02524,NTT
3037,4599968,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNSCB0114    ,False,R02267,0,True,4730265,0,CNSCB0510    ,시초우체국통신실-PTS-0101-01-01,PTNTFM3064,문산R1-PTS-0102-03-01,S3-P1,R02267,NTT
3038,4599968,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNSCB0114    ,False,R02267,0,True,4730265,0,CNSCB0510    ,시초우체국통신실-PTS-0101-01-01,PTNTFM3064,문산R1-PTS-0102-03-01,S3-P1,R02267,NTT
3039,4599986,2021-02-15 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNGJB0222    ,False,R02178,0,True,4766434,0,CNGJB2408    ,신풍우체국지상_1-PTS-0101-01-01,PTNTFM5480,유구-PTS-0207-01-01,S8-P39,R02178,NTT
3040,4599986,2021-02-15 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNGJB0222    ,False,R02178,0,True,4766434,0,CNGJB2408    ,신풍우체국지상_1-PTS-0101-01-01,PTNTFM5480,유구-PTS-0207-01-01,S8-P39,R02178,NTT
3041,4599990,2021-02-15 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNSCB0117    ,False,R02267,0,True,4730262,0,CNSCB0506    ,화양우체국통신실-PTS-0101-01-01,PTNTFM5480,서천-PTS-0110-01-01,S8-P37,R02267,NTT
3042,4599967,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBUSB0002    ,False,R02494,0,True,4724200,0,CBUSP0267    ,CB소이우체국-PTS-0101-01-01,PTNTFM5480,음성-PTS-0703-01-01,S8-P38,R02494,NTT
3043,4599969,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBYB0136    ,False,R02217,0,True,4730402,0,CNBYB0185    ,CN내산우체국-PTS-0101-01-01,PTNTFM3064,내산R3-PTS-0207-03-01,S4-P1,R02217,NTT
3044,4599969,2021-02-15 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBYB0136    ,False,R02217,0,True,4730402,0,CNBYB0185    ,CN내산우체국-PTS-0101-01-01,PTNTFM3064,내산R3-PTS-0207-03-01,S4-P1,R02217,NTT
3045,4599977,2021-02-15 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNYSB0146    ,False,R02251,0,True,4730416,0,CNYSB0253    ,예산신암우체국-PTS-0101-01-01,PTNTFM3064,신암R2-PTS-0110-04-01,S4-P1,R02251,NTT
3046,4599977,2021-02-15 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNYSB0146    ,False,R02251,0,True,4730416,0,CNYSB0253    ,예산신암우체국-PTS-0101-01-01,PTNTFM3064,신암R2-PTS-0110-04-01,S4-P1,R02251,NTT
3047,4599994,2021-02-15 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBYDB0001    ,False,R02475,0,True,4758883,0,CBYDP0201    ,CB용산우체국-PTS-0101-01-01,PTNTFM5480,충영동-PTS-0108-01-01,S8-P37,R02475,NTT
3048,4599994,2021-02-15 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBYDB0001    ,False,R02475,0,True,4758883,0,CBYDP0201    ,CB용산우체국-PTS-0101-01-01,PTNTFM5480,충영동-PTS-0108-01-01,S8-P37,R02475,NTT
3049,4599990,2021-02-15 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNSCB0117    ,False,R02267,0,True,4730262,0,CNSCB0506    ,화양우체국통신실-PTS-0101-01-01,PTNTFM5480,서천-PTS-0110-01-01,S8-P37,R02267,NTT
3050,4599992,2021-02-15 18:05,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNSSB0210    ,False,R02202,0,True,4755335,0,CNSSB1583    ,CN운산우체국-PTS-0101-03-03,PTNTFM3064,여미R1-PTS-0207-08-08,S4-P1,R02202,NTT
3051,4599992,2021-02-15 18:05,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNSSB0210    ,False,R02202,0,True,4755335,0,CNSSB1583    ,CN운산우체국-PTS-0101-03-03,PTNTFM3064,여미R1-PTS-0207-08-08,S4-P1,R02202,NTT
3052,4600056,2021-02-15 18:08,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNCYB0001    ,False,R02304,0,True,4724064,0,CNCYB0031    ,청양대치우체국-PTS-0101-01-01,PTNTFM5480,청양-PTS-0605-01-01,S7-P37,R02304,NTT
3053,4600056,2021-02-15 18:08,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNCYB0001    ,False,R02304,0,True,4724064,0,CNCYB0031    ,청양대치우체국-PTS-0101-01-01,PTNTFM5480,청양-PTS-0605-01-01,S7-P37,R02304,NTT
3054,4600066,2021-02-15 18:07,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBYDB0076    ,False,R02475,0,True,4771911,0,CBYDP0200    ,CB추풍령우체국-PTS-0101-01-01,PTNTFM3064,황간R1-PTS-0101-01-01,S3-P3,R02475,NTT
3055,4600066,2021-02-15 18:07,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBYDB0076    ,False,R02475,0,True,4771911,0,CBYDP0200    ,CB추풍령우체국-PTS-0101-01-01,PTNTFM3064,황간R1-PTS-0101-01-01,S3-P3,R02475,NTT
3056,4600083,2021-02-15 18:09,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNHSB0156    ,False,R02280,0,True,4730396,0,CNHSP0258    ,홍성홍북우체국-PTS-0101-01-01,PTNTFM3064,홍북R1-PTS-0207-07-01,S4-P1,R02280,NTT
3057,4600083,2021-02-15 18:09,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNHSB0156    ,False,R02280,0,True,4730396,0,CNHSP0258    ,홍성홍북우체국-PTS-0101-01-01,PTNTFM3064,홍북R1-PTS-0207-07-01,S4-P1,R02280,NTT
3058,4600128,2021-02-15 18:11,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNYSB0151    ,False,R02251,0,True,4730424,0,CNYSB0745    ,예산응봉우체국-PTS-0101-01-01,PTNTFM3064,응봉R1-PTS-0205-03-01,S4-P1,R02251,NTT
3059,4600128,2021-02-15 18:11,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNYSB0151    ,False,R02251,0,True,4730424,0,CNYSB0745    ,예산응봉우체국-PTS-0101-01-01,PTNTFM3064,응봉R1-PTS-0205-03-01,S4-P1,R02251,NTT
